DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/21/2020,1:03:27 PM,Pond C,,89.99999 °,179.99998 °,734.9,270.9,321.8,0.15,326.1,209,62.1,-1.1,-1.1,0.63,2.24,-0.24,0.1,129.1,12.54,8.91,-150.7,1.255,0.883,0.861
5/21/2020,1:03:27 PM,Pond C,,89.99999 °,179.99998 °,734.9,271.1,322.1,0.15,326.4,209,62.1,-1.1,-1,0.64,2.25,-0.24,0.1,129.2,12.55,8.91,-150.7,1.277,0.899,0.872
5/21/2020,1:03:28 PM,Pond C,,89.99999 °,179.99998 °,734.9,271.3,322.5,0.15,326.8,210,62.1,-1.1,-1,0.65,2.29,-0.24,0.1,129.3,12.56,8.91,-150.6,1.293,0.91,0.888
5/21/2020,1:03:28 PM,Pond C,,89.99999 °,179.99998 °,734.9,271.6,322.9,0.15,327.2,210,62,-1.1,-1,0.65,2.32,-0.24,0.1,129.4,12.58,8.91,-150.5,1.324,0.932,0.9
5/21/2020,1:03:28 PM,Pond C,,89.99999 °,179.99998 °,734.9,271.8,323.2,0.15,327.6,210,62,-1,-1,0.66,2.35,-0.24,0.1,129.6,12.59,8.91,-150.5,1.328,0.935,0.91
5/21/2020,1:03:28 PM,Pond C,,89.99999 °,179.99998 °,734.9,271.9,323.4,0.16,327.7,210,62,-1,-1,0.67,2.38,-0.23,0.1,129.6,12.6,8.9,-150.4,1.332,0.938,0.923
5/21/2020,1:03:29 PM,Pond C,,89.99999 °,179.99998 °,734.9,272.2,323.8,0.16,328.1,210,62,-1,-1,0.68,2.4,-0.23,0.1,129.8,12.62,8.9,-150.3,1.345,0.946,0.929
5/21/2020,1:03:29 PM,Pond C,,89.99999 °,179.99998 °,734.9,272.4,324.1,0.16,328.5,211,62,-1,-1,0.68,2.41,-0.23,0.1,129.9,12.63,8.9,-150.3,1.361,0.958,0.937
5/21/2020,1:03:29 PM,Pond C,,89.99999 °,179.99998 °,734.9,272.7,324.5,0.16,328.8,211,61.9,-1,-1,0.69,2.45,-0.23,0.1,130.1,12.65,8.9,-150.2,1.38,0.971,0.952
5/21/2020,1:03:29 PM,Pond C,,89.99999 °,179.99998 °,734.9,272.9,324.8,0.16,329.2,211,61.9,-1,-1,0.7,2.48,-0.23,0.1,130.2,12.67,8.9,-150.2,1.38,0.971,0.956
5/21/2020,1:03:30 PM,Pond C,,89.99999 °,179.99998 °,734.9,273.1,325.2,0.16,329.6,211,61.9,-1,-1,0.71,2.53,-0.23,0.11,130.3,12.68,8.9,-150.1,1.38,0.971,0.958
5/21/2020,1:03:30 PM,Pond C,,89.99999 °,179.99998 °,734.9,273.4,325.5,0.16,329.9,212,61.9,-1,-1,0.72,2.56,-0.23,0.1,130.4,12.69,8.9,-150,1.38,0.971,0.967
5/21/2020,1:03:30 PM,Pond C,,89.99999 °,179.99998 °,734.9,273.6,325.9,0.16,330.3,212,61.9,-1,-1,0.73,2.59,-0.23,0.11,130.6,12.71,8.9,-150,1.384,0.974,0.984
5/21/2020,1:03:30 PM,Pond C,,89.99999 °,179.99998 °,734.9,273.7,326,0.16,330.5,212,61.9,-1,-1,0.74,2.63,-0.22,0.11,130.6,12.72,8.9,-149.9,1.389,0.977,0.989
5/21/2020,1:03:31 PM,Pond C,,89.99999 °,179.99998 °,734.9,273.9,326.4,0.16,330.8,212,61.8,-1,-1,0.75,2.67,-0.22,0.11,130.7,12.73,8.89,-149.8,1.394,0.981,0.993
5/21/2020,1:03:31 PM,Pond C,,89.99999 °,179.99998 °,734.9,274.1,326.7,0.16,331.1,212,61.8,-1,-1,0.75,2.69,-0.22,0.11,130.9,12.75,8.89,-149.8,1.404,0.988,1.001
5/21/2020,1:03:31 PM,Pond C,,89.99999 °,179.99998 °,734.9,274.3,327,0.16,331.4,213,61.8,-1,-1,0.76,2.69,-0.22,0.11,131,12.76,8.89,-149.7,1.409,0.992,1.011
5/21/2020,1:03:31 PM,Pond C,,89.99999 °,179.99998 °,734.9,274.5,327.2,0.16,331.7,213,61.8,-1,-1,0.76,2.69,-0.22,0.11,131.1,12.77,8.89,-149.7,1.414,0.995,1.017
5/21/2020,1:03:32 PM,Pond C,,89.99999 °,179.99998 °,734.9,274.7,327.5,0.16,331.9,213,61.8,-1,-1,0.77,2.73,-0.22,0.11,131.2,12.78,8.89,-149.6,1.425,1.003,1.033
5/21/2020,1:03:32 PM,Pond C,,89.99999 °,179.99998 °,734.9,274.8,327.7,0.16,332.1,213,61.8,-1,-1,0.77,2.74,-0.22,0.11,131.3,12.79,8.89,-149.5,1.431,1.007,1.046
5/21/2020,1:03:32 PM,Pond C,,89.99999 °,179.99998 °,734.9,274.9,327.9,0.16,332.4,213,61.8,-1,-1,0.78,2.77,-0.22,0.11,131.4,12.81,8.89,-149.5,1.437,1.011,1.056
5/21/2020,1:03:32 PM,Pond C,,89.99999 °,179.99998 °,734.9,275,328,0.16,332.5,213,61.8,-1,-1,0.78,2.79,-0.22,0.11,131.4,12.81,8.89,-149.4,1.444,1.016,1.068
5/21/2020,1:03:33 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.1,328.2,0.16,332.7,213,61.8,-1,-1,0.8,2.83,-0.22,0.11,131.5,12.82,8.89,-149.3,1.459,1.027,1.087
5/21/2020,1:03:33 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.3,328.4,0.16,332.9,213,61.7,-1,-1,0.8,2.86,-0.22,0.11,131.6,12.84,8.88,-149.3,1.466,1.031,1.098
5/21/2020,1:03:33 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.4,328.6,0.16,333.1,214,61.7,-1,-1,0.8,2.86,-0.22,0.11,131.7,12.85,8.88,-149.2,1.473,1.037,1.113
5/21/2020,1:03:33 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.5,328.8,0.16,333.3,214,61.7,-1,-1,0.81,2.89,-0.21,0.11,131.8,12.86,8.88,-149.2,1.488,1.048,1.148
5/21/2020,1:03:34 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.6,329,0.16,333.5,214,61.7,-1,-1,0.82,2.92,-0.22,0.11,131.9,12.86,8.88,-149.1,1.498,1.054,1.166
5/21/2020,1:03:34 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.8,329.2,0.16,333.7,214,61.7,-1,-1,0.82,2.94,-0.21,0.11,132,12.87,8.88,-149,1.507,1.061,1.183
5/21/2020,1:03:34 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.9,329.4,0.16,333.9,214,61.7,-1,-1,0.83,2.95,-0.21,0.11,132,12.88,8.88,-149,1.527,1.075,1.209
5/21/2020,1:03:34 PM,Pond C,,89.99999 °,179.99998 °,734.9,275.9,329.5,0.16,334,214,61.7,-1,-1,0.83,2.96,-0.21,0.11,132.1,12.89,8.88,-148.9,1.537,1.082,1.218
5/21/2020,1:03:35 PM,Pond C,,89.99999 °,179.99998 °,734.9,276,329.6,0.16,334.1,214,61.7,-1,-1,0.84,3,-0.21,0.12,132.1,12.9,8.88,-148.8,1.546,1.088,1.23
5/21/2020,1:03:35 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.1,329.8,0.16,334.3,214,61.6,-1,-1,0.85,3.01,-0.21,0.12,132.2,12.9,8.88,-148.8,1.564,1.101,1.246
5/21/2020,1:03:35 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.2,330,0.16,334.5,214,61.6,-1,-1,0.85,3.04,-0.21,0.12,132.3,12.91,8.88,-148.7,1.573,1.107,1.254
5/21/2020,1:03:35 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.3,330.1,0.16,334.6,215,61.6,-1,-1,0.86,3.05,-0.2,0.12,132.3,12.92,8.87,-148.6,1.581,1.113,1.26
5/21/2020,1:03:36 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.3,330.2,0.16,334.7,215,61.6,-1,-1,0.87,3.09,-0.2,0.12,132.4,12.93,8.87,-148.5,1.589,1.119,1.265
5/21/2020,1:03:36 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.4,330.3,0.16,334.8,215,61.6,-1,-1,0.87,3.11,-0.2,0.12,132.4,12.93,8.87,-148.5,1.604,1.129,1.279
5/21/2020,1:03:36 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.5,330.4,0.16,335,215,61.6,-1,-1,0.88,3.14,-0.2,0.12,132.5,12.94,8.87,-148.4,1.611,1.134,1.284
5/21/2020,1:03:36 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.5,330.5,0.16,335.1,215,61.6,-1,-1,0.89,3.16,-0.2,0.12,132.5,12.94,8.87,-148.3,1.619,1.139,1.291
5/21/2020,1:03:37 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.6,330.6,0.16,335.1,215,61.6,-1,-1,0.9,3.19,-0.19,0.13,132.6,12.95,8.87,-148.3,1.632,1.149,1.312
5/21/2020,1:03:37 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.6,330.7,0.16,335.2,215,61.6,-1,-1,0.9,3.21,-0.19,0.13,132.6,12.96,8.87,-148.2,1.639,1.154,1.32
5/21/2020,1:03:37 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.7,330.8,0.16,335.3,215,61.6,-1,-1,0.91,3.23,-0.19,0.12,132.7,12.96,8.87,-148.2,1.646,1.159,1.329
5/21/2020,1:03:37 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.7,330.8,0.16,335.4,215,61.6,-1,-1,0.91,3.25,-0.19,0.13,132.7,12.97,8.86,-148.1,1.66,1.168,1.342
5/21/2020,1:03:38 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.8,330.9,0.16,335.5,215,61.6,-1,-1,0.91,3.25,-0.19,0.13,132.8,12.97,8.86,-148,1.667,1.173,1.348
5/21/2020,1:03:38 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.8,331,0.16,335.5,215,61.6,-1,-1,0.91,3.25,-0.19,0.13,132.8,12.98,8.86,-148,1.673,1.178,1.353
5/21/2020,1:03:38 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.8,331.1,0.16,335.6,215,61.6,-1,-1,0.92,3.27,-0.19,0.13,132.9,12.98,8.86,-147.9,1.686,1.186,1.364
5/21/2020,1:03:38 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.9,331.1,0.16,335.7,215,61.6,-1,-1,0.92,3.27,-0.19,0.13,132.9,12.99,8.86,-147.8,1.692,1.191,1.375
5/21/2020,1:03:39 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.9,331.2,0.16,335.7,215,61.6,-1,-1,0.92,3.27,-0.19,0.13,132.9,12.99,8.86,-147.7,1.698,1.195,1.383
5/21/2020,1:03:39 PM,Pond C,,89.99999 °,179.99998 °,734.9,276.9,331.3,0.16,335.8,215,61.5,-1,-1,0.91,3.26,-0.19,0.13,133,13,8.86,-147.7,1.704,1.199,1.391
5/21/2020,1:03:39 PM,Pond C,,89.99999 °,179.99998 °,734.9,277,331.3,0.16,335.9,215,61.5,-1,-1,0.91,3.26,-0.19,0.13,133,13,8.86,-147.6,1.716,1.208,1.402
5/21/2020,1:03:39 PM,Pond C,,89.99999 °,179.99998 °,734.9,277,331.4,0.16,336,215,61.5,-1,-1,0.91,3.24,-0.18,0.13,133.1,13.01,8.85,-147.5,1.722,1.212,1.406
5/21/2020,1:03:40 PM,Pond C,,89.99999 °,179.99998 °,734.9,277,331.5,0.16,336,215,61.5,-1,-1,0.9,3.22,-0.19,0.13,133.1,13.01,8.85,-147.5,1.728,1.216,1.411
5/21/2020,1:03:40 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.1,331.5,0.16,336.1,216,61.5,-1,-1,0.9,3.22,-0.19,0.13,133.1,13.02,8.85,-147.4,1.739,1.224,1.421
5/21/2020,1:03:40 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.1,331.6,0.16,336.2,216,61.5,-1,-1,0.9,3.2,-0.19,0.13,133.2,13.02,8.85,-147.4,1.745,1.228,1.425
5/21/2020,1:03:40 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.1,331.7,0.16,336.2,216,61.5,-1,-1,0.89,3.18,-0.18,0.13,133.2,13.02,8.85,-147.3,1.75,1.232,1.429
5/21/2020,1:03:41 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.1,331.7,0.16,336.3,216,61.5,-1,-1,0.88,3.15,-0.18,0.13,133.2,13.03,8.85,-147.2,1.761,1.239,1.437
5/21/2020,1:03:41 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.2,331.8,0.16,336.3,216,61.5,-1,-1,0.88,3.14,-0.19,0.13,133.3,13.03,8.85,-147.2,1.766,1.243,1.441
5/21/2020,1:03:41 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.2,331.8,0.16,336.4,216,61.5,-1,-1,0.87,3.12,-0.18,0.13,133.3,13.04,8.85,-147.1,1.771,1.246,1.451
5/21/2020,1:03:41 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.2,331.9,0.16,336.5,216,61.5,-1,-1,0.87,3.11,-0.18,0.13,133.3,13.04,8.85,-147,1.781,1.254,1.48
5/21/2020,1:03:42 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.3,332,0.16,336.5,216,61.5,-1,-1,0.87,3.09,-0.18,0.13,133.3,13.04,8.85,-147,1.787,1.258,1.495
5/21/2020,1:03:42 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.3,332,0.16,336.6,216,61.5,-1,-1,0.87,3.1,-0.18,0.13,133.4,13.05,8.84,-147,1.793,1.262,1.507
5/21/2020,1:03:42 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.3,332.1,0.16,336.7,216,61.5,-1,-1,0.87,3.09,-0.18,0.13,133.4,13.05,8.84,-146.9,1.799,1.266,1.52
5/21/2020,1:03:42 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.4,332.2,0.16,336.7,216,61.4,-1,-1,0.86,3.07,-0.18,0.13,133.4,13.05,8.84,-146.8,1.811,1.275,1.535
5/21/2020,1:03:43 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.4,332.2,0.16,336.8,216,61.4,-1,-1,0.87,3.08,-0.18,0.13,133.4,13.06,8.84,-146.8,1.817,1.279,1.537
5/21/2020,1:03:43 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.4,332.3,0.16,336.9,216,61.4,-1,-1,0.86,3.06,-0.17,0.14,133.5,13.06,8.67,-137,1.823,1.283,1.541
5/21/2020,1:03:43 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.5,332.4,0.16,337,216,61.4,-1,-1,0.85,3.03,-0.17,0.14,133.5,13.07,8.63,-135.1,1.834,1.291,1.548
5/21/2020,1:03:43 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.5,332.5,0.16,337.1,216,61.4,-1,-1,0.85,3.03,-0.17,0.14,133.5,13.07,8.62,-134.5,1.839,1.295,1.551
5/21/2020,1:03:44 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.6,332.6,0.16,337.2,216,61.4,-1,-1,0.86,3.05,-0.18,0.13,133.6,13.07,8.61,-133.9,1.845,1.298,1.558
5/21/2020,1:03:44 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.6,332.7,0.16,337.3,216,61.4,-1,-1,0.85,3.03,-0.18,0.14,133.6,13.08,8.6,-133.5,1.855,1.306,1.57
5/21/2020,1:03:44 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.7,332.8,0.16,337.4,216,61.4,-1,-1,0.85,3.02,-0.17,0.14,133.6,13.08,8.59,-132.9,1.86,1.309,1.579
5/21/2020,1:03:44 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.8,333,0.16,337.6,216,61.4,-1,-1,0.84,2.99,-0.17,0.14,133.6,13.09,8.59,-132.8,1.866,1.313,1.584
5/21/2020,1:03:45 PM,Pond C,,89.99999 °,179.99998 °,734.9,277.9,333.1,0.16,337.7,217,61.4,-1,-1,0.83,2.97,-0.17,0.14,133.7,13.09,8.59,-132.7,1.871,1.317,1.597
5/21/2020,1:03:45 PM,Pond C,,89.99999 °,179.99998 °,734.9,278.1,333.4,0.16,338,217,61.4,-1,-1,0.82,2.92,-0.17,0.14,133.7,13.1,8.59,-132.4,1.882,1.324,1.618
5/21/2020,1:03:45 PM,Pond C,,89.99999 °,179.99998 °,734.9,278.5,334,0.16,338.6,217,61.3,-1,-1,0.81,2.89,-0.16,0.14,133.7,13.1,8.57,-131.7,1.887,1.328,1.624
5/21/2020,1:07:59 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314.6,0.15,318.7,204,62.5,-1.1,-1.1,1.88,6.73,0.32,0.42,135.9,13.14,8.95,-153.1,-0.052,-0.036,-0.003
5/21/2020,1:07:59 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314.6,0.15,318.7,204,62.5,-1.1,-1.1,1.88,6.73,0.32,0.42,135.9,13.14,8.95,-153.1,-0.052,-0.036,-0.003
5/21/2020,1:07:59 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314.4,0.15,318.5,204,62.6,-1.1,-1.1,1.87,6.7,0.29,0.4,136.3,13.17,8.95,-153.1,-0.051,-0.036,-0.004
5/21/2020,1:07:59 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314.3,0.15,318.3,204,62.6,-1.1,-1.1,1.86,6.67,0.27,0.39,136.5,13.19,8.95,-153.2,-0.05,-0.036,-0.003
5/21/2020,1:08:00 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314.1,0.15,318.2,204,62.6,-1.1,-1.1,1.85,6.66,0.27,0.39,136.7,13.21,8.95,-153.2,-0.05,-0.035,-0.002
5/21/2020,1:08:00 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314.1,0.15,318.2,204,62.7,-1.1,-1.1,1.85,6.64,0.25,0.38,136.8,13.21,8.95,-153.2,-0.05,-0.035,0.002
5/21/2020,1:08:00 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,314,0.15,318.1,204,62.7,-1.1,-1.1,1.84,6.61,0.24,0.37,137,13.23,8.95,-153.3,-0.049,-0.035,0.011
5/21/2020,1:08:00 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.9,0.15,317.9,204,62.7,-1.1,-1.1,1.85,6.63,0.22,0.36,137.2,13.24,8.95,-153.3,-0.049,-0.034,0.016
5/21/2020,1:08:01 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.8,0.15,317.9,204,62.7,-1.1,-1.1,1.85,6.63,0.21,0.35,137.4,13.25,8.95,-153.3,-0.048,-0.034,0.022
5/21/2020,1:08:01 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.8,0.15,317.8,204,62.7,-1.1,-1.1,1.85,6.63,0.19,0.35,137.6,13.27,8.95,-153.4,-0.047,-0.033,0.049
5/21/2020,1:08:01 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.8,0.15,317.8,204,62.7,-1.1,-1.1,1.85,6.65,0.18,0.34,137.7,13.28,8.95,-153.4,-0.046,-0.033,0.063
5/21/2020,1:08:01 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.8,0.15,317.8,204,62.7,-1.1,-1.1,1.86,6.66,0.16,0.33,137.9,13.29,8.96,-153.4,-0.045,-0.032,0.074
5/21/2020,1:08:02 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.8,0.15,317.8,204,62.7,-1.1,-1.1,1.87,6.72,0.15,0.32,138,13.3,8.96,-153.5,-0.043,-0.03,0.094
5/21/2020,1:08:02 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.87,6.73,0.14,0.32,138.1,13.32,8.96,-153.5,-0.042,-0.03,0.104
5/21/2020,1:08:02 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.88,6.74,0.13,0.31,138.3,13.33,8.96,-153.6,-0.041,-0.029,0.112
5/21/2020,1:08:02 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.89,6.77,0.11,0.3,138.4,13.34,8.96,-153.6,-0.04,-0.028,0.123
5/21/2020,1:08:03 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.9,6.82,0.1,0.3,138.5,13.36,8.96,-153.6,-0.037,-0.026,0.144
5/21/2020,1:08:03 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.91,6.84,0.1,0.29,138.7,13.37,8.96,-153.6,-0.035,-0.025,0.154
5/21/2020,1:08:03 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.92,6.87,0.1,0.29,138.8,13.38,8.96,-153.7,-0.034,-0.024,0.167
5/21/2020,1:08:03 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.92,6.91,0.1,0.3,138.9,13.39,8.96,-153.7,-0.03,-0.021,0.201
5/21/2020,1:08:04 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.94,6.96,0.1,0.3,139,13.4,8.96,-153.8,-0.028,-0.02,0.216
5/21/2020,1:08:04 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.95,6.99,0.1,0.29,139.1,13.41,8.96,-153.8,-0.026,-0.019,0.232
5/21/2020,1:08:04 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.95,7.01,0.1,0.29,139.3,13.43,8.96,-153.9,-0.022,-0.015,0.264
5/21/2020,1:08:04 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.3,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.96,7.03,0.09,0.29,139.4,13.44,8.96,-153.9,-0.019,-0.014,0.278
5/21/2020,1:08:05 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.2,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.97,7.08,0.1,0.29,139.5,13.45,8.96,-153.9,-0.017,-0.012,0.289
5/21/2020,1:08:05 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.2,313.7,0.15,317.8,204,62.7,-1.1,-1.1,1.98,7.11,0.09,0.29,139.7,13.47,8.97,-154,-0.014,-0.01,0.301
5/21/2020,1:08:05 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.2,313.8,0.15,317.8,204,62.7,-1.1,-1.1,1.99,7.15,0.09,0.29,139.8,13.48,8.97,-154,-0.009,-0.006,0.324
5/21/2020,1:08:05 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.2,313.8,0.15,317.8,204,62.7,-1.1,-1.1,2,7.17,0.09,0.29,144.1,13.89,8.97,-154.1,-0.006,-0.004,0.337
5/21/2020,1:08:06 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.2,313.8,0.15,317.8,204,62.7,-1.1,-1.1,2.01,7.23,0.09,0.29,144.4,13.93,8.97,-154.1,-0.003,-0.002,0.357
5/21/2020,1:08:06 PM,Pond B,,89.99999 °,179.99998 °,735,266.2,313.8,0.15,317.8,204,62.7,-1.1,-1.1,2.02,7.27,0.08,0.28,144.7,13.95,8.97,-154.1,0.003,0.002,0.39
5/21/2020,1:08:06 PM,Pond B,,89.99999 °,179.99998 °,735,266.2,313.8,0.15,317.8,204,62.7,-1.1,-1.1,2.04,7.33,0.08,0.28,144.4,13.93,8.97,-154.2,0.006,0.004,0.4
5/21/2020,1:08:06 PM,Pond B,,89.99999 °,179.99998 °,735,266.2,313.8,0.15,317.9,204,62.7,-1.1,-1.1,2.06,7.38,0.09,0.29,144.5,13.94,8.97,-154.2,0.01,0.007,0.408
5/21/2020,1:08:07 PM,Pond B,,89.99999 °,179.99998 °,735,266.2,313.8,0.15,317.9,204,62.7,-1.1,-1.1,2.08,7.47,0.09,0.29,145,13.98,8.97,-154.3,0.017,0.012,0.428
5/21/2020,1:08:07 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.1,313.8,0.15,317.9,204,62.7,-1.1,-1.1,2.09,7.51,0.09,0.29,145.3,14.02,8.97,-154.3,0.02,0.014,0.439
5/21/2020,1:08:07 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.1,313.8,0.15,317.9,204,62.7,-1.1,-1.1,2.11,7.57,0.1,0.29,145,13.99,8.97,-154.4,0.024,0.017,0.453
5/21/2020,1:08:07 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.1,313.8,0.15,317.9,204,62.7,-1.1,-1.1,2.12,7.62,0.1,0.29,145.5,14.03,8.97,-154.4,0.031,0.022,0.501
5/21/2020,1:08:08 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.1,313.9,0.15,317.9,204,62.7,-1.1,-1.1,2.15,7.72,0.1,0.29,145.2,14.01,8.97,-154.4,0.035,0.025,0.526
5/21/2020,1:08:08 PM,Pond B,,89.99999 °,179.99998 °,734.9,266.1,313.9,0.15,318,204,62.6,-1.1,-1.1,2.17,7.79,0.1,0.29,145.5,14.04,8.98,-154.5,0.04,0.028,0.543
5/21/2020,1:08:08 PM,Pond B,,89.99999 °,179.99998 °,734.9,266,313.9,0.15,318,204,62.6,-1.1,-1.1,2.18,7.84,0.1,0.3,145.4,14.03,8.98,-154.6,0.045,0.031,0.559
5/21/2020,1:08:08 PM,Pond B,,89.99999 °,179.99998 °,734.9,266,313.9,0.15,318,204,62.6,-1.1,-1.1,2.2,7.9,0.11,0.3,145.6,14.06,8.98,-154.6,0.054,0.038,0.583
5/21/2020,1:08:09 PM,Pond B,,89.99999 °,179.99998 °,734.9,266,313.9,0.15,318,204,62.6,-1.1,-1.1,2.21,7.95,0.11,0.3,145.7,14.06,8.98,-154.6,0.058,0.041,0.593
5/21/2020,1:08:09 PM,Pond B,,89.99999 °,179.99998 °,734.9,266,314,0.15,318.1,204,62.6,-1.1,-1.1,2.25,8.07,0.11,0.3,145.7,14.07,8.98,-154.7,0.063,0.045,0.603
5/21/2020,1:08:09 PM,Pond B,,89.99999 °,179.99998 °,734.9,266,314,0.15,318.1,204,62.6,-1.1,-1.1,2.27,8.16,0.11,0.3,145.8,14.08,8.98,-154.7,0.073,0.051,0.626
5/21/2020,1:08:09 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.9,314,0.15,318.1,204,62.6,-1.1,-1.1,2.29,8.22,0.12,0.3,145.9,14.09,8.98,-154.8,0.078,0.055,0.64
5/21/2020,1:08:10 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.9,314.1,0.15,318.2,204,62.5,-1.1,-1.1,2.31,8.29,0.12,0.3,146,14.1,8.98,-154.8,0.083,0.058,0.651
5/21/2020,1:08:10 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.9,314.1,0.15,318.2,204,62.5,-1.1,-1.1,2.35,8.43,0.12,0.31,146.1,14.12,8.98,-154.8,0.093,0.066,0.67
5/21/2020,1:08:10 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.9,314.1,0.15,318.2,204,62.5,-1.1,-1.1,2.37,8.51,0.12,0.31,146.3,14.13,8.98,-154.8,0.099,0.069,0.684
