pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,flag,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,methanogenesis,DEA,sonde_zmix,sonde_strat,ch4_ebu_flux
E,reference,2020-07-14,196,8,PULSE1,NA,NA,NA,NA,NA,NA,5.909716604,-5.099078249,0.810638355,NA,NA,NA,NA,NA,24.974842765660377,80.74905660377358,6.671320754716981,16.26056603773585,3.769245283018868,271.5245283018868,271.6566037735849,-0.22735849056603774,0.13,23.146542829473685,62.54256965944272,5.333715170278638,16.318978328173372,32.718003095975234,364.171826625387,377.74845201238395,1.4334210526315792,0.18029411764705883,0.48104166666666665,0.5483164410289376,0.0149921521316926,3.8715911704943e-4,1.05,stratified,NA
E,reference,2020-07-15,197,8,PULSE1,2.37104228458422,-7.66035718512229,-8.700901878438e-4,4.41788643825481,0.494262084263921,0.00526851193345814,6.882686118,-11.77965723,-4.896971116,NA,0.292,51.5,0.104832,8.15,23.94444444,75.02432432432433,6.319189189189189,16.3,2.377027027027027,241.9108108108108,246.9027027027027,-0.2748648648648649,0.12,23.31423611114583,64.46979166666667,5.486041666666667,16.314687499999998,17.857083333333335,376.5802083333333,389.2260416666667,0.32125000000000004,0.18635416666666665,0.17729166666666668,0.20208631066073016,NA,NA,1.3,mixed,NA
E,reference,2020-07-16,198,8,PULSE1,NA,NA,NA,NA,NA,NA,6.847133795,-6.189694372,0.657439423,NA,NA,NA,NA,NA,23.878531074067798,89.03220338983051,7.5045762711864406,16.296610169491526,2.0754237288135595,255.12881355932203,260.71525423728815,-0.24949152542372882,0.12,22.655092592916667,73.36250000000001,6.324583333333333,16.334583333333335,8.379583333333333,353,369.55833333333334,-0.11125,0.17666666666666667,0.052083333333333336,0.05936730630456232,NA,NA,1.2,mixed,NA
E,reference,2020-07-17,199,8,PULSE1,0.578579212921033,-5.34437448630117,-0.0011975539890583,1.04097328665858,3.37224757214957,0.00467302207923721,5.449836587,-3.028133318,2.421703269,NA,0.24674,53.85,0.0511,7.4,25.173441734634146,102.06829268292682,8.384878048780488,16.253658536585366,1.3814634146341462,273.7609756097561,272.83170731707315,-0.31634146341463415,0.13,23.113888889875,84.6025,7.2322500000000005,16.320625,8.908,327.05,339.26,-0.154125,0.16212500000000002,0.31375,0.3576286531786834,NA,NA,1.2,mixed,NA
E,reference,2020-07-18,200,8,PULSE1,NA,NA,NA,NA,NA,NA,5.396647774,-4.523680569,0.872967205,NA,NA,NA,NA,NA,26.080246914583334,89.41805555555555,7.2340277777777775,16.22736111111111,2.5634722222222224,273.37083333333334,267.86805555555554,-0.21430555555555555,0.13,22.588164250559007,67.1804347826087,5.796863354037267,16.336304347826086,15.713850931677019,380.1031055900621,398.4478260869565,0.6939440993788819,0.18975155279503106,0.80625,0.9190059015946247,NA,NA,1.2,mixed,NA
E,reference,2020-07-19,201,9,PULSE1,NA,NA,NA,NA,NA,NA,6.131054244,-6.302313392,-0.171259148,NA,NA,NA,NA,NA,27.674999999,115.12833333333333,9.043666666666667,16.177333333333333,1.6471666666666667,282.7,268.9816666666667,-0.31416666666666665,0.12766666666666668,22.320512821923078,95.28461538461539,8.266346153846154,16.347307692307695,92.05884615384616,411.82500000000005,434.01730769230767,2.9119230769230766,0.21000000000000002,0.31395833333333334,0.3578661224039017,NA,NA,1.2,mixed,NA
E,reference,2020-07-20,202,9,PULSE1,0.85854297550143,-10.6618890563183,-0.00177917577848246,1.57010041623975,0.401859287540056,0.00344499606771094,3.245765413,-5.424001956,-2.178236542,NA,0.16022,56.9,0.13184,22.75,25.451851849,86.66333333333333,7.0986666666666665,16.25,1.434,271.52666666666664,269.22333333333336,-0.28933333333333333,0.13,22.902222222,71.856,6.1632,16.3266,21.5146,390.38199999999995,406.794,1.0994,0.19419999999999998,0.052083333333333336,0.05936730630456232,NA,NA,1.0510126003003508,stratified,10.68206855
E,reference,2020-07-21,203,9,PULSE1,NA,NA,NA,NA,NA,NA,7.017203275,-6.956776116,0.06042716,NA,NA,NA,NA,NA,24.630158730857143,80.92571428571429,6.7297142857142855,16.272285714285715,1.7125714285714286,270.7885714285714,272.75714285714287,-0.27371428571428574,0.13,22.631372550588235,69.28823529411764,5.975470588235295,16.33735294117647,29.972764705882355,426.2494117647059,446.4717647058824,1.354941176470588,0.21594117647058825,0.178125,0.20303618756160316,NA,NA,0.9450122996172936,stratified,NA
E,reference,2020-07-22,204,9,PULSE1,2.17571678676695,-13.6758283765653,-0.00177882876278957,3.90768848151072,0.427890948984943,0.00345277372631991,6.37045069,-7.103892246,-0.733441556,NA,0.3191,51.95,0.0830475,6.95,25.38633461,96.29425287356322,7.890114942528736,16.249080459770116,2.2251724137931035,275.6850574712644,273.6333333333333,-0.2539080459770115,0.13,22.639309762954547,76.37651515151515,6.581818181818182,16.33477272727273,28.11121212121212,434.2901515151515,454.8151515151515,1.8348484848484847,0.21803030303030302,0.21916666666666668,0.24981762492959825,0.00128295473796308,4.5775870777961e-4,1.2,mixed,NA
E,reference,2020-07-23,205,9,PULSE1,NA,NA,NA,NA,NA,NA,5.615497163,-6.065038673,-0.44954151,NA,NA,NA,NA,NA,24.230555557000002,86.88,7.2755,16.287,1.6025,271.53749999999997,275.5725,-0.249,0.13,22.689814814833333,77.71333333333334,6.6785,16.330333333333336,22.773666666666664,385.50666666666666,404.2316666666667,0.15166666666666667,0.193,0.4085416666666667,0.46567715065298687,NA,NA,1.05,stratified,NA
E,reference,2020-07-24,206,9,PULSE1,0.640165030939967,-7.37158637517956,-0.00141809765586611,1.11909533124064,0.690254906661553,0.00414118520739509,6.415714358,-8.364710036,-1.948995678,NA,0.270995,47.05,0.22661,5.05,24.738304092894737,81.28157894736842,6.743157894736842,16.27,2.928421052631579,280.34736842105264,281.7421052631579,-0.09157894736842105,0.13,22.95261437890523,66.33153594771241,5.68093137254902,16.324183006535947,16.71576797385621,394.803431372549,410.97761437908497,0.2075326797385621,0.19741830065359478,0.5666666666666667,0.6459162925936381,NA,NA,1.1,mixed,NA
E,reference,2020-07-25,207,9,PULSE1,NA,NA,NA,NA,NA,NA,4.708755012,-6.066573675,-1.357818663,NA,NA,NA,NA,NA,26.434523809285714,85.10714285714286,6.840178571428572,16.216964285714287,12.333214285714286,287.7035714285714,280.0053571428571,-0.05285714285714286,0.13,21.859413581111113,68.595,5.999111111111111,16.360333333333333,13.131333333333334,584.5419444444444,621.9825000000001,2.2656388888888888,0.30166666666666664,0.4825,0.5499787256054653,NA,NA,1.3,mixed,NA
E,reference,2020-07-26,208,10,PULSE1,NA,NA,NA,NA,NA,NA,9.890374636,-16.14569119,-6.255316556,NA,NA,NA,NA,NA,26.601677148679244,77.36792452830188,6.1941509433962265,16.210188679245285,11.955849056603773,289.48867924528304,280.92452830188677,-0.01641509433962264,0.13150943396226417,21.79758329779923,57.14903474903475,5.00438223938224,16.36184041184041,2.8705341055341056,638.3410553410554,680.0327541827542,0.696981981981982,0.33205920205920203,0.1775,0.2023237798859484,NA,NA,1.3,mixed,NA
E,reference,2020-07-27,209,10,PULSE1,3.35943391998105,-8.36189323127963,-0.00218527285085995,6.06201625515945,1.22199542657343,0.00266934736839584,5.055074007,-6.36952198,-1.314447973,NA,0.30966,52.95,0.305815,6.9,25.1684027790625,76.265625,6.2765625,16.26,2.8803125,290.009375,289.06875,0.1821875,0.14,22.578124999375,65.446875,5.6478125,16.336875,15.5584375,459.378125,481.8,0.63375,0.233125,0.20875,0.2379441636686858,NA,NA,0.8654483662716361,stratified,0
E,reference,2020-07-28,210,10,PULSE1,NA,NA,NA,NA,NA,NA,4.924320805,-4.623030969,0.301289836,NA,0.2803,51.8,0.052105,3.9,24.593869732413793,81.56551724137931,6.78551724137931,16.275172413793104,1.697241379310345,288.5344827586207,290.7758620689655,-0.29482758620689653,0.14,22.942512076326086,73.20086956521739,6.262369565217391,16.32191304347826,16.87654347826087,447.39152173913044,466.3282608695652,0.19908695652173913,0.22358695652173913,0.5345833333333333,0.6093460319100277,0.00551957811733867,2.370606084267e-4,0.9977416020153396,stratified,NA
E,reference,2020-07-29,211,10,PULSE2,0.700703278182602,-7.28912962502047,-0.00138535933952019,1.28783156999062,1.20859953439473,0.0040266424987376,0.66327626,-5.404829876,-4.741553616,NA,0.37915,44.1,0.144625,3.9,25.237373737954545,78.99545454545455,6.493409090909091,16.25409090909091,2.025909090909091,292.35227272727275,291,-0.20681818181818182,0.14,22.4094516587987,66.52337662337662,5.749837662337662,16.340000000000003,50.6088961038961,448.15032467532467,471.0944805194805,0.5819155844155843,0.22584415584415585,0.05229166666666667,0.05960477552978057,NA,NA,0.9425380947689028,stratified,NA
E,reference,2020-07-30,212,10,PULSE2,NA,NA,NA,NA,NA,NA,2.782974078,-1.067634923,1.715339155,NA,0.293015,50.05,0.03,4.2,24.83209876222222,77.42444444444445,6.410888888888889,16.27,1.7166666666666666,294.67555555555555,295.52666666666664,-0.29533333333333334,0.14,22.31944444409091,68.29772727272727,5.91909090909091,16.345454545454544,10.849147727272728,427.3017045454545,450.3465909090909,0.8882386363636363,0.21613636363636363,1.0170833333333333,1.159324757515493,NA,NA,0.8438681148028984,stratified,NA
E,reference,2020-07-31,213,10,PULSE2,8.61069194610359,-5.79441030518643,-0.00217410282082031,15.5165558971087,3.46333872460585,0.00275029292853719,5.445944262,-7.967323567,-2.521379305,NA,0.072215,41.95,0.0541495,3.9,24.536643026595744,79.00212765957447,6.578297872340426,16.276170212765958,1.0982978723404255,293.1021276595745,295.71276595744683,-0.32,0.14,22.464285715000003,72.20892857142857,6.242142857142857,16.33869047619048,3.0387500000000003,424.7107142857143,446.2595238095238,-0.25261904761904763,0.215,0.28270833333333334,0.3222457386211643,NA,NA,1.1,mixed,NA
E,reference,2020-08-01,214,10,PULSE2,NA,NA,NA,NA,NA,NA,4.490137024,-7.728104359,-3.237967335,NA,NA,NA,NA,NA,23.931712963541667,82.69375,6.9627083333333335,16.294999999999998,1.4845833333333334,299.87291666666664,306.11041666666665,-0.30916666666666665,0.14645833333333333,21.97422258682488,69.48797054009819,6.063727495908347,16.357635024549918,8.652909165302782,613.037806873977,650.6807283142389,1.0488543371522094,0.31694353518821605,0.052083333333333336,0.05936730630456232,NA,NA,1.3,mixed,NA
E,reference,2020-08-02,215,11,PULSE2,NA,NA,NA,NA,NA,NA,7.166527256,-10.0021314,-2.835604143,NA,NA,NA,NA,NA,24.317171717090908,80.32909090909091,6.714181818181818,16.283454545454546,3.7541818181818183,302.67454545454547,306.66727272727275,-0.1572727272727273,0.15,21.910702615029415,65.33250000000001,5.70697794117647,16.359301470588235,10.890433823529412,635.6016911764707,675.5466911764706,1.3690073529411764,0.32877941176470593,0.8179166666666666,0.9323041782068467,NA,NA,1.3,mixed,NA
E,reference,2020-08-03,216,11,PULSE2,15.9794051486068,19.9043501987071,-0.0032331748148049402,27.823291530723,48.9909426208794,0.00110983026343518,3.732238171,-7.418847118,-3.686608946,NA,0.521345,49.05,0.060014,5.05,22.408730157857143,83.03571428571429,7.1975,16.34,1.622142857142857,303.12142857142857,318.87142857142857,-0.28964285714285715,0.15,22.17361111175,77.9725,6.786,16.35,19.57675,358.515,379.015,-0.0020000000000000018,0.181,0.691875,0.7886352969498058,0.00639952116795662,2.7609895465375e-4,1.1,mixed,1.389292274
E,reference,2020-08-04,217,11,PULSE2,NA,NA,NA,NA,NA,NA,5.2709587,-3.466644263,1.804314436,NA,NA,NA,NA,NA,21.004385965263157,89.9921052631579,8.015263157894736,16.39,1.4636842105263157,309.2526315789474,334.80263157894734,-0.3,0.16,20.6916666675,83.57,7.48425,16.4,9.859,387.8275,422.5325,0.267,0.20400000000000001,0.14604166666666668,0.16646592687799275,NA,NA,1.2,mixed,NA
E,reference,2020-08-05,218,11,PULSE2,12.9263470300098,62.9397709674675,-0.00368929594327184,25.2714457017382,145.984793493019,5.05250100817053e-5,2.37041147,-4.92254657,-2.5521351,NA,0.388385,48.95,0.170065,4.55,20.72222222,77.7551724137931,6.962068965517242,16.4,1.7417241379310344,309.6034482758621,337.0827586206897,-0.2593103448275862,0.16,20.64351852,74.20138888888889,6.655694444444444,16.4,6.7740277777777775,305.975,333.75416666666666,-0.19125,0.16,0.3254166666666667,0.3709269297909054,NA,NA,1,mixed,NA
E,reference,2020-08-06,219,11,PULSE2,NA,NA,NA,NA,NA,NA,3.043676308,-5.164568425,-2.120892117,NA,NA,NA,NA,NA,21.147474749272728,83.08181818181818,7.3803636363636365,16.38072727272727,1.5412727272727273,313.8618181818182,338.84909090909093,-0.3094545454545454,0.16,20.805857487608698,75.3679347826087,6.736771739130434,16.3945,33.797554347826086,364.4638043478261,396.20902173913043,1.3663913043478262,0.1899565217391304,0.65,0.7409039826809378,NA,NA,1.2,mixed,NA
E,reference,2020-08-07,220,11,PULSE2,5.41428401597195,69.5055493617313,-0.00331280002693838,9.51862218702908,137.62767841887,0.00124184197181449,5.678877973,-8.521613109,-2.842735136,NA,0.17272,39.95,0.14224,3.9,21.388888888,83.98666666666666,7.422666666666666,16.378999999999998,1.9916666666666667,318.37,341.93,-0.261,0.16,21.163194445000002,80.345625,7.1323125,16.38125,42.0005625,315.588125,340.54375000000005,0.028624999999999998,0.16,0.859375,0.9795605540252783,NA,NA,1,mixed,NA
E,reference,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,4.538872244,-7.149945763,-2.611073519,NA,NA,NA,NA,NA,23.674479166875,80.7546875,6.82859375,16.302968749999998,2.26609375,337.4671875,346.2125,-0.17609375,0.1615625,21.34352106242445,70.24800824175824,6.209965659340659,16.37576923076923,2.971133241758242,410.9631868131868,441.7978021978022,0.9028846153846153,0.2134271978021978,0.7541666666666667,0.8596385952900625,NA,NA,1.3,mixed,NA
E,reference,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,4.538872244,-7.149945763,-2.611073519,NA,NA,NA,NA,NA,23.674479166875,80.7546875,6.82859375,16.302968749999998,2.26609375,337.4671875,346.2125,-0.17609375,0.1615625,21.34352106242445,70.24800824175824,6.209965659340659,16.37576923076923,2.971133241758242,410.9631868131868,441.7978021978022,0.9028846153846153,0.2134271978021978,0.7541666666666667,0.8596385952900625,NA,NA,1.3,mixed,NA
E,reference,2020-08-09,222,12,PULSE2,1.40973389892135,22.941579263826,-0.00150360136111562,2.48374112272771,56.0494542876421,0.00384957290315336,2.455037986,-5.296370955,-2.841332969,NA,0.64277,60.3,0.119875,3.9,24.412581699705882,83.3970588235294,6.959264705882353,16.28044117647059,2.7788235294117647,340.0205882352941,343.86176470588236,-0.029264705882352943,0.16058823529411764,21.829710145869566,71.10652173913044,6.227282608695652,16.361660079051383,6.706679841897234,381.01660079051385,405.6656126482213,0.7557707509881423,0.19380434782608696,0.5135416666666667,0.5853616401629845,0.00151172038060378,5.2821298793245e-4,0.9087180393984129,stratified,0
E,reference,2020-08-10,223,12,PULSE2,NA,NA,NA,NA,NA,NA,3.40413952,-6.396740188,-2.992600668,NA,NA,NA,NA,NA,25.067810458235293,82.8,6.826911764705883,16.261029411764707,2.7848529411764704,349.2735294117647,348.82941176470587,-0.25191176470588234,0.17,22.735449735714283,72.12857142857143,6.208809523809524,16.334047619047617,39.96190476190476,372.93809523809523,389.8,0.45595238095238094,0.1869047619047619,0.8497916666666667,0.9686369696652389,NA,NA,1.1,mixed,NA
E,reference,2020-08-11,224,12,PULSE2,11.7160452578181,79.9241192425768,-0.00152296972965203,22.5740377546359,173.065324131366,0.0039572132615084904,8.688376488,-8.770891949,-0.082515461,NA,0.500175,39.85,0.119045,3.9,21.76477541382979,70.28510638297873,6.167659574468085,16.362765957446808,2.126595744680851,316.47021276595746,337.3212765957447,-0.2795744680851064,0.16,21.396604938611112,66.09166666666667,5.843333333333334,16.379444444444445,54.8125,313.7833333333333,337.0138888888889,0.16555555555555557,0.16,0.2725,0.3106097465854701,NA,NA,1.1,mixed,NA
E,reference,2020-08-12,225,12,PULSE2,NA,NA,NA,NA,NA,NA,3.981533124,-7.694160786,-3.712627662,NA,NA,NA,NA,NA,22.846743294827586,80.49310344827586,6.917241379310345,16.33,2.5074137931034484,327.7189655172414,341.7413793103448,-0.23172413793103447,0.16,22.212962963181816,75.51136363636364,6.5657575757575755,16.349545454545456,19.594772727272726,327.86136363636365,346.26060606060605,-0.04469696969696969,0.16636363636363638,0.471875,0.5378677951193347,NA,NA,1.1,mixed,NA
E,reference,2020-08-13,226,12,PULSE2,0.59701970376508,36.0891533630821,-0.00125701057880252,1.05171321659707,76.8357824297241,0.00432419060643716,1.09078438,-2.359102599,-1.268318219,NA,0.32863,43,0.19685,3.9,24.162037036666668,85.82333333333334,7.194333333333334,16.28783333333333,3.8993333333333333,341.74,347.295,-0.1405,0.165,22.46581196653846,77.77692307692308,6.726153846153846,16.339230769230767,50.308846153846154,345.0153846153846,362.5076923076923,0.4411538461538462,0.17,0.6083333333333334,0.693410137637288,NA,NA,1.1,mixed,NA
E,reference,2020-08-14,227,12,PULSE2,NA,NA,NA,NA,NA,NA,4.342088674,-5.991322404,-1.64923373,NA,NA,NA,NA,NA,24.599206349285712,90.58333333333333,7.533333333333333,16.274047619047618,1.8047619047619048,343.62142857142857,346.23571428571427,-0.31547619047619047,0.16,22.393162391153844,83.02307692307693,7.192692307692308,16.345769230769232,103.70115384615386,352.94615384615383,371.4384615384615,0.07538461538461538,0.17846153846153845,0.5345833333333333,0.6093460319100277,NA,NA,0.8506868030779292,stratified,NA
E,reference,2020-08-15,228,12,PULSE2,NA,NA,NA,NA,NA,NA,5.591629501,-6.620344374,-1.028714873,NA,NA,NA,NA,NA,24.636243386666667,87.96904761904761,7.31,16.273333333333333,1.8152380952380953,342.9452380952381,345.3333333333333,-0.28904761904761905,0.16,24.2305555565,85.86,7.18675,16.287,4.7010000000000005,341.6875,346.78,-0.268,0.16375,0.64,0.7295054598704619,NA,NA,0.9,mixed,NA
E,reference,2020-08-16,229,13,PULSE2,6.82565625511393,35.3239411657684,-0.0015830316479406,12.9126192611979,84.9154610565495,0.00364388755464737,3.284523475,-8.162423412,-4.877899937,NA,0.30053,36.4,0.1239995,3.9,23.758333332666666,78.20833333333333,6.606833333333333,16.300833333333333,2.5455,340.87666666666667,349.15166666666664,-0.23666666666666666,0.17,22.773170731528452,70.05382113821139,6.025959349593496,16.332747967479676,27.571430894308946,426.31674796747967,445.22918699186994,0.9395853658536586,0.21439024390243902,0.03125,0.035620383782737394,0.00197149150136684,1.9511693658334e-4,1.3,mixed,0
E,reference,2020-08-17,230,13,PULSE2,NA,NA,NA,NA,NA,NA,2.878542629,-5.8541771990000004,-2.97563457,NA,NA,NA,NA,NA,23.381818182363638,80.58727272727273,6.857272727272727,16.31,2.1665454545454548,341.5672727272727,352.48545454545456,-0.2590909090909091,0.17,23.184854497142858,76.55178571428571,6.535178571428571,16.32,14.806011904761903,368.3654761904762,381.625,-0.16017857142857142,0.18357142857142858,0.94375,1.0757355902386692,NA,NA,1,mixed,NA
E,reference,2020-08-18,231,13,PULSE2,7.63582102657607,83.5739282770884,-0.00219203937093203,14.3479318757567,170.686863332567,0.00275328091899971,2.643830017,-3.614669252,-0.970839235,NA,0.4521,40.2,0.2536,3.9,22.4693200638806,57.42089552238806,4.971641791044776,16.34,1.6646268656716416,340.0328358208955,357.31940298507465,-0.308955223880597,0.17,22.293981482083332,54.75416666666666,4.7560416666666665,16.35,5.604791666666667,338.5875,357.08125,-0.246875,0.17,0.3145833333333333,0.3585785300795564,NA,NA,1,mixed,NA
E,reference,2020-08-19,232,13,PULSE2,NA,NA,NA,NA,NA,NA,5.880096434,-9.796738182,-3.916641748,NA,NA,NA,NA,NA,23.465517241551723,80.59310344827585,6.844827586206897,16.311379310344826,3.7844827586206895,353.8724137931035,364.5551724137931,-0.27724137931034487,0.17,22.71897546935065,76.50194805194806,6.588051948051948,16.33,4.316363636363636,347.9077922077922,363.7103896103896,-0.2931168831168831,0.17,0.36770833333333336,0.41913318251021003,NA,NA,1,mixed,NA
E,reference,2020-08-20,233,13,PULSE2,2.90612265961669,228.069403971234,3.8469424657605e-4,5.22866371187599,423.370841374358,0.00742794170116848,4.127503457,-6.353162449,-2.225658992,NA,0.486635,42.3,0.203835,3.9,22.484126982857145,66.18367346938776,5.726734693877551,16.34,2.258979591836735,347.24897959183676,364.71632653061226,-0.2914285714285714,0.17,22.302777777499998,63.54666666666667,5.517166666666666,16.35,3.1983333333333333,345.685,364.4,-0.259,0.17,0.5452083333333333,0.6214569623961584,NA,NA,1,mixed,NA
E,reference,2020-08-21,234,13,PULSE2,NA,NA,NA,NA,NA,NA,6.052240287,-7.404452211,-1.352211924,NA,NA,NA,NA,NA,23.323529412058825,74.03823529411764,6.300882352941176,16.313235294117646,1.3861764705882353,355.61470588235295,367.3411764705882,-0.32941176470588235,0.17676470588235293,22.583333335,71.11875,6.1425,16.34,2.2770833333333336,351.4604166666667,368.3770833333333,-0.2891666666666667,0.18,0.46166666666666667,0.5262318030836405,NA,NA,1,mixed,NA
E,reference,2020-08-22,235,13,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.15765765756757,75.67027027027027,6.341081081081081,16.28810810810811,3.1535135135135137,365.06216216216217,371,-0.1072972972972973,0.18,23.321678320874128,72.00034965034965,6.131468531468531,16.314230769230768,7.500769230769231,359.7248251748252,371.5783216783217,-0.14013986013986013,0.18,0.5447916666666667,0.6209820239457219,NA,NA,1,mixed,NA
E,reference,2020-08-23,236,14,PULSE2,3.56180966424776,51.2726607419332,-0.00168264373055274,6.79756114331549,117.192474915829,0.0032886844877325,5.862163293,-4.795653237,1.066510056,NA,0.39145,37.6,0.0921735,3.9,23.439759035903613,51.834939759036146,4.404457831325301,16.31180722891566,2.694578313253012,361.23614457831326,372.3120481927711,-0.2983132530120482,0.18,22.924768517083333,47.975,4.115,16.3275,21.524166666666666,370.20208333333335,385.4458333333333,0.47687499999999994,0.18375,0.020833333333333332,0.02374692252182493,0.00111590425936049,3.0351319990661e-4,1.2,mixed,1.913717215
E,reference,2020-08-24,237,14,PULSE2,NA,NA,NA,NA,NA,NA,7.293075782,-9.085687172,-1.79261139,NA,NA,NA,NA,NA,24.54545454909091,82.04181818181819,6.830363636363637,16.28,3.362727272727273,370.6309090909091,373.88,-0.2918181818181818,0.18,23.850694443000002,74.28625,6.26125,16.2975,10.722,374.03,382.43,0.007999999999999998,0.18,0.19895833333333335,0.22678311008342808,NA,NA,1,mixed,NA
E,reference,2020-08-25,238,14,PULSE2,2.95916726480746,61.4493949884237,-0.00209129866560302,5.03238798544506,124.259680000097,0.00276764550538809,8.625700083,-12.20458637,-3.578886283,NA,0.58978,37.95,0.061249,3.9,25.026495728615384,75.80307692307693,6.255076923076923,16.26,3.089384615384615,378.59076923076924,378.44,-0.252,0.18,24.56313131318182,71.54090909090908,5.951363636363636,16.275454545454544,11.752727272727274,381.79090909090905,385,0.03727272727272727,0.1809090909090909,0.5977083333333333,0.6812992071511572,NA,NA,1,mixed,NA
E,reference,2020-08-26,239,14,PULSE2,NA,NA,NA,NA,NA,NA,8.298726923,-11.12097523,-2.822248304,NA,NA,NA,NA,NA,25.15765766027027,78.96216216216216,6.500945945945946,16.26,3.421351351351351,383.4216216216216,382.32027027027027,-0.2454054054054054,0.18,24.916666665833333,74.9,6.192083333333333,16.265833333333333,14.866666666666667,385.64583333333337,386.3375,-0.08875,0.18,0.7127083333333333,0.8123822194716308,NA,NA,1,mixed,NA
E,reference,2020-08-27,240,14,PULSE2,8.27351095904139,91.3411245385187,-0.00230661069379885,13.6913376469215,170.132513709552,0.00242625653387011,7.845161225,-9.822865029,-1.977703803,NA,0.645375,38.3,0.155265,3.9,25.440586416944445,72.15972222222223,5.908055555555555,16.25,4.373611111111111,391.22777777777776,387.9263888888889,-0.22875,0.18,25.1950231490625,68.21979166666667,5.609166666666667,16.25625,7.354479166666668,393.31354166666665,391.83125,-0.133125,0.18958333333333333,0.7135416666666666,0.8133320963725039,NA,NA,0.9,mixed,NA
E,reference,2020-08-28,241,14,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.657848325555555,82.01904761904761,6.568730158730158,16.211111111111112,12.54952380952381,405.29047619047617,392.87619047619046,0.0031746031746031746,0.19,26.023268398733766,76.24318181818182,6.173376623376623,16.230357142857144,5.17461038961039,405.9974025974026,398.17012987012987,0.01555194805194805,0.19,0.629375,0.7173945293843311,NA,NA,0.9,mixed,NA
F,reference,2020-05-24,145,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88888889,137.21025641025642,12.743846153846153,9.04,2.818974358974359,306.2948717948718,346.7205128205128,0.16128205128205128,0.17,17.9527777765,143.56,13.586666666666666,9.03,2.7518333333333334,312.08000000000004,360.6383333333333,0.20700000000000002,0.17,0.5549999999999999,0.6326180159814161,NA,NA,1.7,mixed,NA
F,reference,2020-05-25,146,1,BASE,0.625037122305188,-5.61571069958947,0.00113484260226373,1.22450719578805,5.02204820667166,0.00871303177395434,0.941171148,-1.721348975,-0.780177827,NA,0.48218,181.75,0.142992,3.9,21.03546099276596,134.87234042553192,11.999148936170213,8.47340425531915,1.9604255319148935,311.50212765957446,336.9957446808511,-0.27255319148936175,0.16,18.325091574945056,119.75274725274726,11.24445054945055,8.246538461538462,9.217527472527472,316.4214285714286,362.6065934065934,-0.15120879120879122,0.17285714285714288,0.29354166666666665,0.3345941383325133,0.00172791514526769,0.00113773788428422,2.1,mixed,NA
F,reference,2020-05-26,147,1,BASE,NA,NA,NA,NA,NA,NA,4.046787253,-1.492441438,2.554345815,NA,NA,NA,NA,NA,21.81196581051282,120.93076923076923,10.603333333333333,8.69,2.206923076923077,291.1897435897436,310.074358974359,-0.1382051282051282,0.15,19.499007936428573,139.875,12.828303571428572,8.705625000000001,2.949017857142857,309.7321428571429,346.0910714285714,-0.13687500000000002,0.16785714285714287,0.51375,0.5855991093882028,NA,NA,1.1845642360177853,stratified,NA
F,reference,2020-05-27,148,1,BASE,0.709941064296265,-6.64241759862083,7.6331515496673e-4,1.3716718512569,2.98542586545694,0.00888768266507482,2.656131516,-1.415947023,1.240184493,NA,0.2366,26.85,0.03,3.9,22.353369761967212,119.68688524590164,10.384590163934426,8.722786885245903,3.1278688524590166,290.82459016393443,306.3032786885246,-0.12114754098360656,0.15,19.69055555528235,159.94435294117648,14.611188235294119,8.7529411764705891,3.3939823529411766,313.3189411764706,348.6552352941177,-0.13490000000000002,0.17,0.17729166666666668,0.20208631066073016,NA,NA,1.65,stratified,NA
F,reference,2020-05-28,149,1,BASE,NA,NA,NA,NA,NA,NA,4.63928718,-2.191269801,2.448017379,NA,NA,NA,NA,NA,22.83333333,117.92929292929293,10.143939393939394,8.49,4.916868686868686,280.6818181818182,292.88585858585856,-0.20474747474747476,0.14,21.403393541120693,162.63854679802955,14.366366995073893,8.517524630541871,2.02621921182266,306.19926108374386,328.7600985221675,-0.26651477832512316,0.15879310344827585,1.0485416666666667,1.1951826105234487,NA,NA,1.0968070862615915,stratified,NA
